Jaar;Dag;Van tot datum;Weeknummer;Tijden Van ;Tijden Tot;Evenement;Locatie
2014;zondag;20-07-2014;29;09:00;17:00;Vlooienmarkt wkc Overvecht;Seinedreef
2014;zondag;20/07/2014;29;13:00;17:00;A Lazy Sunday afternoon;Lepelenburg
2014;donderdag;17/07/2014;29;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;vrijdag;25-07-2014 t/m 26-07-2014;30;12:00;01:00;Stekker in het Park;De Voorveldse Polder
2014;vrijdag;25/07/2014;30;09:00;21:00;Dag buiten de Tijd;Fort Blauwkapel
2014;donderdag;24/07/2014;30;20:00;01:00;10 jaar Louis Hartlooper Complex - openluchtvoorstelling;Tolsteegbrug
2014;zaterdag;26-07-2014;30;18:00;00:00;Pioneer DJ Tour ;Neude
2014;zondag;27/07/2014;30;10:00;17:30;Muziektent De klanksteen;Tolsteegplantsoen
2014;zondag;27/07/2014;30;13:00;17:00;A Lazy Sunday Afternoon;Maximapark
2014;dinsdag;22/07/2014;30;12:30;16:00;koko sportdag;de Balije
2014;donderdag;24/07/2014;30;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;woensdag;30/07/2014;31;14:00;20:00;Filmopnames BBN/VARA;Hamburgerstraat
2014;zaterdag;02-08-2014;31;12:00;22:00;Holifestival;Vredenburg Leidsche Rijn
2014;donderdag;31/07/2014;31;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;zondag;03-08-2014;31;;;Platen en CD Beurs;Janskerkhof
2014;vrijdag;08/08/2014;32;17:00;22:00;Rubberboot Missie 2014;Lepelenburg
2014;zaterdag;09-08-2014;32;13:00;19:00;UIT Mentortraining;Olympos
2014;zondag;10/08/2014;32;13:00;21:00;USC Chilldag;Wilhelminapark
2014;zondag;10/08/2014;32;18:00;22:00;UIT Veritas BBQ;Hieronymusplantsoen
2014;zondag;10/08/2014;32;07:00;14:00;Filmopnames ABN;Prins Clausbrug
2014;zondag;10/08/2014;32;13:00;17:00;A Lazy Sunday afternoon;Tolsteegplantsoen
2014;donderdag;07/08/2014;32;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;maandag;11-08-2014 t/m 14-08-2014;33;10:00;23:00;UIT;University College
2014;maandag;11-08-2014 t/m 14-08-2014;33;11:00;23:00;UIT Unitas SR;Lucasbolwerk
2014;maandag;11-08-2014 t/m 14-08-2014;33;10:00;23:00;UIT Biton;Zocherplantsoen
2014;maandag;11-08-2014 t/m 12-08-2014;33;11:00;17:00;Uitweek;Janskerkhof
2014;maandag;11-08-2014 t/m 14-08-2014;33;10:00;23:00;UIT Veritas ;Hieronymusplantsoen
2014;maandag;11-08-2014 t/m 15-08-2014;33;10:00;23:00;UIT UVSV;Drift
2014;maandag;11-08-2014 t/m 14-08-2014;33;12:00;23:00;UIT USC;Janskerkhof
2014;maandag;11-08-2014;33;16:30;17:30;UIT Straatparade;Maliebaan
2014;maandag;11-08-2014;33;16:30;17:30;UIT Straatparade;Wilhelminapark
2014;maandag;11-08-2014 t/m 14-08-2014;33;08:00;19:00;Uit Sib;Korte Minrebroederstraat
2014;maandag;11-08-2014;33;10:00;14:30;UIT Lunches;Wilhelminapark
2014;maandag;11-08-2014;33;12:30;16:30;UIT Hop on Hop;Domplein
2014;maandag;11-08-2014;33;12:30;16:30;UIT Hop on Hop;Lepelenburg
2014;maandag;11-08-2014;33;12:30;16:30;UIT Hop on Hop;Neude
2014;maandag;11-08-2014;33;12:30;16:30;UIT Hop on Hop;Tolsteegbarriere
2014;maandag;11-08-2014 t/m 13-08-2014;33;11:30;19:00;UIT Chillplek;Neude
2014;maandag;11-08-2014 t/m 14-08-2014;33;10:00;22:00;Uit Ausr Orca;Janskerkhof
2014;maandag;11-08-2014 t/m 14-08-2014;33;12:00;17:00;Promotie TC tijdens UIT;Stadhuisbrug
2014;dinsdag;12/08/2014;33;10:30;12:30;Workshop Rugby;Wilhelminapark
2014;dinsdag;12/08/2014;33;14:00;16:00;UIT Verenigingsdebat;Janskerkhof
2014;dinsdag;12/08/2014;33;16:00;17:30;UIT Utrecht Playground;Griftpark
2014;dinsdag;12/08/2014;33;11:00;17:30;UIT NSVU;Willibrordplein
2014;dinsdag;12/08/2014;33;11:30;13:30;UIT LUnches;Lepelenburg
2014;woensdag;13-08-2014;33;12:00;17:00;UIT  Student event;Botanische tuinen
2014;dinsdag;12-08-2014 t/m 13-08-2014;33;11:00;18:00;Terrasje uitdagen;Janskerkhof
2014;woensdag;13-08-2014;33;11:00;13:00;UIT Lunches;Botanische tuinen
2014;woensdag;13-08-2014;33;17:00;19:00;UIT bbq Wilhelminapark;Wilhelminapark
2014;donderdag;14-08-2014;33;11:00;13:00;UIT Lunches;Griftpark
2014;donderdag;14-08-2014;33;12:00;19:00;UIT Chill-out;Griftpark
2014;zondag;17/08/2014;33;10:00;14:00;Holland got talent;Domplein
2014;zondag;17/08/2014;33;13:00;17:00;A Lazy Sunday afternoon;Lepelenburg
2014;donderdag;14-08-2014;33;;;Platen en CD Beurs;Vredenburg
2014;donderdag;14/08/2014;33;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;vrijdag;15/08/2014;33;16:00;00:00;Openluchtfilm;Molenerf de Ster
2014;zondag;17-08-2014;33;10:00;13:30;Vrouwentriathlon;Haarrijnseplas
2014;zondag;17-08-2014;33;10:00;13:30;Vrouwentriathlon;t Lint
2014;;20-08-2014 t/m 03-09-2014;34;08:00;18:00;Introductiefilm POS;Stationsgebied
2014;vrijdag;22-08-2014 t/m 24-08-2014;34;13:00;01:00;Weissbeach;Korte Minrebroederstraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Achter Clarenburg 
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Buurkerkhof
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Choorstraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Domplein
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Domstraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Janskerkhof
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Janskerkhof
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Korte Jansstraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Lange Elisabethstraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Lange Viestraat
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Lijnmarkt
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Mariaplaats
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Neude
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Oudegracht bruggen
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Stadhuisbrug
2014;zaterdag;23-08-2014 t/m 24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Steenweg
2014;zondag;24-08-2014;34;12:00;19:00;Draaiorgelmuziek;Vredenburg
2014;zondag;24/08/2014;34;09:00;17:00;Vlooienmarkt wkc Overvecht;Seinedreef
2014;donderdag;21/08/2014;34;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;vrijdag;22-08-2014 t/m 24-08-2014;34;10:00;00:00;Buurtfeest Kockstraat;Kockstraat
2014;maandag;25-08-2014 t/m 29-08-2014;35;09:00;01:00;Kindervakantieweek de meern;Mauritspark
2014;maandag;25-08-2014 t/m 29-08-2014;35;09:00;17:00;kindervakantieweek vleuten;Dorpsplein
2014;maandag;25-08-2014 t/m 29-08-2014;35;;;kindervakantieweek vleuten;Veld medisch centrum
2014;maandag;25-08-2014 t/m 29-08-2014;35;09:00;17:00;kindervakantieweek vleuten;Veld nieuwe vaart
2014;dinsdag;26-08-2014 t/m 28-08-2014;35;10:00;22:00;Vakantiebijbelclub;Amaliapark
2014;woensdag;27/08/2014;35;10:00;23:00;KV3D-kindervakantie 3 daagse;Augustusweg
2014;zaterdag;30-08-2014;35;15:00;01:00;Festival Strand;Haarrijnseplas
2014;zondag;31-08-2014;35;10:00;19:00;Drakenbootfestival;Haarrijnseplas
2014;vrijdag;29-08-2014 t/m 30-08-2014;35;12:00;00:30;Buurtfeest Hoogstraat;Hoogstraat
2014;zaterdag;30/08/2014;35;13:00;01:00;Straatfeest jacobslaan;s'Jacobslaan
2014;zondag;31/08/2014;35;07:30;18:00;Ronde van Midden Nederland;Uppsalalaan en route
2014;zaterdag;30/08/2014;35;07:00;19:00;Receptie Internationale Volkstuinders;Volkstuinpark De Hoge Weide
2014;zaterdag;30/08/2014;35;14:00;00:00;Impakt Panonrama Open Air Festival;Korte Minrebroederstraat
2014;zaterdag;30/08/2014;35;11:00;17:00;Braderie Plantage;Plantage
2014;zaterdag;30/08/2014;35;10:00;17:00;Braderie Dorpsplein;Dorpsplein
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Annastraat
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Korte Jansstraat
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Korte Minrebroederstraat
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Korte Minrebroederstraat
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Minrebroederstraat
2014;zondag;31/08/2014;35;13:00;20:00;Stadhuiskwartier Trunk Sale;Oudkerkhof
2014;zondag;31/08/2014;35;10:00;17:30;Muziektent De klanksteen;Tolsteegplantsoen
2014;zondag;31/08/2014;35;12:00;17:00;Kinderklapstoelconcert;Koekoeksplein
2014;zondag;31/08/2014;35;08:00;17:00;Jaarlijkse rommelmarkt ondiep;Ondiep
2014;zondag;31/08/2014;35;14:00;20:00;Het Utrechts Mosselfestival;Lucasbolwerk
2014;zondag;31/08/2014;35;13:00;17:00;A Lazy Sunday Afternoon;Maximapark
2014;donderdag;28/08/2014;35;20:30;;Las Nueve tango open air;Korte Minrebroederstraat
2014;zaterdag;30-08-2014;35;11:00;17:00;Zelfgemaakte markt;Mariaplaats
2014;maandag;03-09-2014 t/m 14-09-2014;36;diverse tijden;;Circus Belly Wien;Griftpark
2014;zaterdag;06/09/2014;36;12:00;23:00;Lieffestival;Strijkviertel
2014;maandag;01-09-2014 t/m 10-10-2014;36;;;Bianco circus;Botanische tuinen
2014;vrijdag;05-09-2014 t/m 07-09-2014;36;10:00;01:00;Buurtfeest Verdomhoekje;Kinkerstraat
2014;vrijdag;15/09/2014;36;17:00;23:30;Op Park Voorn;Park Voorn
2014;zondag;07/09/2014;36;12:30;19:00;Leidsche Rijn Festival;Maximapark
2014;vrijdag;05-09-2014 t/m 07-09-2014;36;17:00;23:00;De kunstmarkt;Janskerkhof
2014;zaterdag;06/09/2014;36;09:00;01:00;Buurtfeest Spinghaver;Springweg
2014;zaterdag;06/09/2014;36;11:00;17:00;wijkdag Rijnbaan;Van heuven Goedhartlaan
2014;zaterdag;06/09/2014;36;10:00;17:00;Vredenburg-Noord;Vredenburg
2014;zaterdag;06-09-2014 t/m 07-09-2014;36;10:00;10:00;Uitmarkt voorheen 4 jarig bestaan Vleuterweide;WKC Vleuterweide
2014;zaterdag;06/09/2014;36;14:00;15:30;Seizoensconcert;NS Overvecht
2014;zondag;07-09-2014 t/m 26-10-2014;36;12:00;17:00;Power of Water;Domplein
2014;zaterdag;06/09/2014;36;15:00;23:00;De Woerddag;Helene Swartplantsoen
2014;zaterdag;06/09/2014;36;10:00;16:00;Braderie Vechtzoom;Victoria Regiadreef
2014;zaterdag;06/09/2014;36;11:00;18:00;Braderie adamsestraatweg;Amsterdamsestraatweg
2014;zondag;07/09/2014;36;10:30;15:00;Funday Sunday;Park Transwijk
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Ganzenmarkt
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Korte Minrebroederstraat
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Lepelenburg
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Lucasbolwerk
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Mariaplaats
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Schoutenstraat
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest ;Stadhuisbrug
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest;Neude
2014;zondag;07/09/2014;36;12:00;23:00;CZ Uitfeest;Vismarkt
2014;donderdag;04/09/2014;36;20:30;;Las Nueve tango open air;Korte Minrebroederstraat
2014;zondag;07-09-2014;36;;;Platen en CD Beurs;Janskerkhof
2014;zondag;07-09-2014;36;11:00;18:00;De streekmarkt;Mariaplaats
2014;zaterdag;13/09/2014;37;12:00;23:00;Smeerboel;Mercatorlaan
2014;woensdag;09-09-2014 t/m 09-10-2014;37;09:00;00:00;tentoonstelling stichting Lezen &  Schrijven;Korte Minrebroederstraat
2014;woensdag;24/09/2014;37;15:30;17:30;Opening Heycopplantsoen;Heycopplantsoen
2014;vrijdag;12-09-2014 t/m 14-09-2014;37;17:00;00:00;Uitgekookt;Janskerkhof
2014;vrijdag;12/09/2014;37;16:00;23:00;openingsfestival;Cambridgelaan
2014;zondag;13-09-2014;37;12:00;21:00;Color Run;Haarrijnseplas
2014;zaterdag;13-09-2014;37;10:00;19:00;Webshopmarkt;Burchtpoort
2014;zaterdag;13-09-2014;37;10:00;21:00;Utrecht Indonesian Day;Braziliedreef
2014;zaterdag;13-09-2014;37;08:00;17:00;Rommelmarkt Jasondreef;Jasondreef
2014;zaterdag;13-09-2014;37;10:00;17:00;Open Monumentendag;Domplein
2014;zaterdag;13-09-2014;37;10:00;17:00;Open Monumentendag;Maliebaan
2014;zaterdag;13-09-2014 t/m 16-09-2014;37;10:00;17:00;Haarse feestweek;Brink
2014;zaterdag;13/09/2014;37;10:00;17:00;Braderie Happening hoograven;Tolsteegplantsoen
2014;zaterdag;13/09/2014;37;10:00;;Onthulling kunstwerken W.A. Park;Willem Alexander Park
2014;zaterdag;14/09/2014;37;10:00;17:00;wijkdag de Laan;Laan van nieuw guinea
2014;zondag;14/09/2014;37;;;Parapluvergunning Elite mode look contest;Hoog Catharijne
2014;zondag;14/09/2014;37;13:00;15:00;Fan Village;Galgenwaard
2014;zondag;14/09/2014;37;12:00;17:00;Elite Model look contest;Hoog Catharijne
2014;zondag;14/09/2014;37;13:00;17:00;A Lazy Sunday afternoon;Tolsteegplantsoen
2014;maandag;08-09-2014 t/m 09-09-2014;37;18:30;20:00;Avondtweedaagse;van Riebeekstraat
2014;donderdag;11/09/2014;37;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;zaterdag;13/09/2014;37;12:00;17:00;Open monumentendag Molenerf de Ster;Molenerf de Ster
2014;zondag;14/09/2014;37;13:00;18:30;Zomer in het park;Julianapark
2014;zondag;14/09/2014;37;11:00;17:00;De Twijnmarkt;Twijnstraat
2014;zondag;14/09/2014;38;13:00;18:00;ZON Festival;Vorstelijk Complex
2014;woensdag;17/09/2014;38;;;Lustrumfeest OBS Waterrijk;Musicallaan
2014;woensdag;17/09/2014;38;20:30;21:30;Installatieoptocht UVSV;Janskerkhof
2014;woensdag;17/09/2014;38;13:00;18:00;Buitendag 16 lustrum vsr;Yalelaan
2014;woensdag;17/09/2014;38;10:00;18:00;25 jaar SDU dagopvang `Het Catharijnehuis`;Catharijnesteeg
2014;zaterdag;20/09/2014;38;10:00;17:00;Besloten circusverwendag voor ouderen uit Utrecht;Park Transwijk
2014;zaterdag;20/09/2014;38;17:00;01:00;50 jarig jubileum domstad dodgers;Sportpark nieuw welgelegen
2014;zaterdag;20-09-2014 t/m 21-09-2014;38;10:00;22:00;Openingsweekend vechtclub XL;Europalaan
2014;vrijdag;19-09-2014 t/m 21-09-2014;38;17:00;17:00;Merwede Trinity Cup;Verlengde Hoogravenseweg
2014;zaterdag;20/09/2014;38;15:00;01:00;IBBFest;IBBLaan
2014;vrijdag;19/09/2014;38;17:00;23:00;Hofman 15 jarig bestaan;Janskerkhof
2014;zaterdag;20/09/2014;38;10:00;16:00;Wijkdag Lunetten;WKC Lunetten
2014;zaterdag;20/09/2014;38;18:00;18:00;Stoom!;Maliebaanstation en route
2014;zaterdag;20/09/2014;38;12:00;20:00;Spinnen voor water;Kanaalweg
2014;zaterdag;20/09/2014;38;13:00;02:00;Proef het plein;Willem van Abcoudeplein
2014;zaterdag;20/09/2014;38;08:30;17:00;Maliekwartier Binnenste Buiten;Nachtegaalstraat
2014;zondag;21/09/2014;38;08:00;18:00;Cycle challenge war child;Maximapark
2014;zondag;21/09/2014;38;12:00;20:00;Vol van Smaak;Julianapark
2014;zondag;21/09/2014;38;12:00;17:00;start zondag Bethelkerk;Burgemeester Norbruislaan
2014;zondag;21/09/2014;38;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd
2014;zondag;21/09/2014;38;12:00;17:00;Feet For Food Run;Griftpark
2014;zondag;21/09/2014;38;13:00;15:00;Fan Village;Galgenwaard
2014;zondag;21/09/2014;38;13:00;17:00;A Lazy Sunday afternoon;Lepelenburg
2014;donderdag;18/09/2014;38;20:30;23:00;Las Nueve tango open air;Korte Minrebroederstraat
2014;zondag;21/09/2014;38;12:00;22:00;Gipsy jazz festival;Springertuin
2014;zondag;21/09/2014;38;13:00;19:00;Activiteitendagen Griftpark;Griftpark
2014;woensdag;24-09-2014 t/m 05-10-2014;39;diverse tijden; ;Nederlands Film Festival;Neude
2014;woensdag;24-09-2014 t/m 05-10-2014;39;diverse tijden;;Nederlands Film Festival;TivoliVredenburg
2014;maandag;22/09/2014;39;08:00;12:00;Streetwise molierelaan;Molierelaan
2014;woensdag;24/09/2014;39;18:00;23:00;Run4Rabies;Yalelaan
2014;woensdag;24-09-2014 t/m 03-10-2014;39;;;Parapluvergunning NFF;Hoog Catharijne
2014;woensdag;24-09-2014 t/m 12-10-2014;39;16:00;22:00;Blaas;Fort de klop
2014;donderdag;25/09/2014;39;12:00;18:00;streetsoccer;Vredenburg
2014;zondag;28-09-2014;39;06:00;22:00;Singelloop;Maliebaan
2014;zondag;28-09-2014;39;06:00;22:00;Singelloop;Wilhelminapark
2014;zaterdag;27-09-2014 t/m 28-09-2014;39;10:00;17:00;de Utrechtse fabriek;Griftpark
2014;zaterdag;27/09/2014;39;13:00;20:00;Fort in Stelling;Fort de Bilt
2014;zaterdag;27/09/2014;39;10:00;09:00;Buurtfeest Zeeheldenbuurt;van Brakelstraat
2014;zaterdag;27/09/2014;39;12:00;17:00;Burendag;Queeckhovenplein
2014;zaterdag;27/09/2014;39;10:00;17:00;Braderie Rokade;Zwanenvechtlaan
2014;zondag;28/09/2014;39;10:00;17:30;Muziektent De klanksteen;Tolsteegplantsoen
2014;zondag;28/09/2014;39;13:00;17:00;A Lazy Sunday Afternoon;Maximapark
2014;zaterdag;27-09-2014;39;11:00;17:00;Zelfgemaakte markt;Mariaplaats
2014;zaterdag;27-09-2014 t/m 28-09-2014;39;10:00;17:00;Najaarsmarkt WKC Overvecht;WKC Overvecht
2014;zaterdag;27/09/2014;39;11:00;14:00;Kinderactiviteiten parkwijk;WKC Parkwijk
2014;maandag;29/09/2014;40;13:30;19:00;Opening heartlife kliniek;Louis Armstronglaan
2014;dinsdag;30/09/2014;40;16:30;17:30;Naandi Run;Reijkjavikplantsoen
2014;donderdag;02/10/2014;40;14:00;21:00;streetsoccer;Vredenburg
2014;donderdag;02/10/2014;40;16:00;18:00;Ghandi walk;Gandhidreef
2014;vrijdag;03-10-2014 t/m 05-10-2014;40;16:00;20:00;Magic Circus;Wilhelminapark
2014;zaterdag;04/10/2014;40;;;Parapluvergunning Geld inzamelen ronald MCDonaldhuis;Hoog Catharijne
2014;zaterdag;04/10/2014;40;11:00;16:00;Curves Vriendinnenloop;Moreelsepark
2014;zaterdag;04/10/2014;40;06:00;12:00;Offerfeest;Bernadottelaan
2014;zondag;05-10-2014;40;;;Platen en CD Beurs;Janskerkhof
2014;woensdag;08-10-2014 t/m 10-10-2014;41;00:00;00:00;Wereldrecordpoging 50 uur musiceren;Neude
2014;dinsdag;07-10-2014 t/m 08-10-2014;41;16:00;20:00;Magic Circus;Wielingenplein
2014;vrijdag;10-10-2014 t/m 12-10-2014;41;16:00;20:00;Magic Circus;Beethovenplein
2014;zaterdag;11/10/2014;41;10:00;17:00;De boer op;Thematerkade
2014;zondag;12/10/2014;41;07:00;20:00;"Culturele Zondag; In de Ban van de Man";Oudegracht
2014;zondag;12/10/2014;41;07:00;20:00;"Culturele Zondag; In de Ban van de Man";Stadhuisbrug
2014;zondag;12/10/2014;41;07:00;20:00;"Culturele Zondag; In de Ban van de Man";Vredenburg
2014;vrijdag;10/10/2014;41;09:00;17:00;Circulair atelier;Centraal Station
2014;zaterdag;11-10-2014;41;09:00;17:00;Braderie de Klop;WKC de Klop
2014;vrijdag;10/10/2014;41;06:00;23:30;Borculo;Domplein
2014;zaterdag;11-10-2014;41;13:00;17:30;Braderie Ratjetoe;Castellumlaan
2014;vrijdag;10/10/2014;41;16:00;19:00;Viering lustrum USV School;Frans Halsstraat
2014;zaterdag;11-10-2014;41;11:30;15:30;The blind run;Tolsteegbarriere
2014;zaterdag;11-10-2014 t/m 12-10-2014;41;;;Parapluvergunning CZ in de ban van de man;Hoog Catharijne
2014;zaterdag;11-10-2014;41;09:00;18:00;Nederlands studentenkampioenschap wielrennen;Cambridgelaan
2014;zaterdag;11-10-2014;41;11:00;16:00;Opening Groeneweg;Groeneweg
2014;zondag;12/10/2014;41;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd
2014;zondag;12/10/2014;41;10:00;17:00;Antoniusloop;Soestwetering
2014;zondag;12-10-2014;41;11:00;17:00;De Twijnmarkt;Twijnstraat
2014;maandag;13/10/2014;42;13:00;16:30;Week van de Energierekening;Neude
2014;dinsdag;14/10/2014;42;08:30;12:00;Streetwise ;Ridderlaan
2014;donderdag;16-10-2014 t/m 17-10-2014;42;16:00;20:00;Magic Circus;Majellapark
2014;vrijdag;16-10-2014 t/m 17-10-2014;42;17:00            14:00           14:00;01:00              01:00              01:00 ;Bockbierfestival;Tolsteegbarriere
2014;zondag;19/10/2014;42;10:00;15:15;Maliebaanloop;Maliebaan
2014;zondag;19/10/2014;42;10:00;15:15;Maliebaanloop;Wilhelminapark
2014;zondag;19/10/2014;42;11:00;18:00;Braderie vasco da gama;Vasco da gamalaan
2014;zaterdag;25/10/2014;43;22:00;07:00;Thrillogy;Jaarbeurs
2014;vrijdag;24-10-2014 t/m 26-10-2014;43;16:00;20:00;Magic Circus;Julianapark
2014;zaterdag;25/10/2014;43;12:00;16:00;Pheidippidesloop;Maarschalkerweerd
2014;zaterdag;25/10/2014;43;11:00;16:00;Parapluvergunning WKC Overkapel;WKC Overkapel
2014;zaterdag;25-10-2014 t/m 26-10-2014;43;;;Parapluvergunning Waanzinnig winkelweekend;Hoog Catharijne
2014;zondag;26/10/2014;43;01:00;03:00;Spieren voor spieren;Papendorpseweg
2014;zaterdag;25/10/2014;43;11:00;14:00;Kinderactiviteiten parkwijk;WKC Parkwijk
2014;zaterdag;25/10/2014;43;16:00;23:00;Activiteitendagen Griftpark;Griftpark
2014;dinsdag;28-10-2014 t/m 29-10-2014;44;16:00;20:00;Magic Circus;Teunisbloemlaan
2014;vrijdag;31-10-2014 t/m 02-11-2014;44;16:00;20:00;Magic Circus;Zuiderburcht
2014;zondag;02/11/2014;44;11:00;18:00;De streekmarkt;Mariaplaats
2014;dinsdag;04-11-2014 t/m 05-11-2014;45;16:00;20:00;Magic Circus;Dorpsplein
2014;woensdag;05-11-2014 08-11-2014;45;09:00;17:00;opening WKC terwijde;WKC terwijde
2014;woensdag;05/11/2014;45;12:00;15:00;Kinderspeelmiddag Julianapark;Julianapark
2014;woensdag;06/11/2014;45;22:15;23:45;Fakkeloptocht Unitas;Domplein
2014;vrijdag;07/11/2014;45;16:00;20:00;Sint Maarten Vleuterweide;WKC Vleuterweide
2014;vrijdag;07-11-2014 t/m 09-11-2014;45;16:00;20:00;Magic Circus;Gloriantdreef
2014;zaterdag;08/11/2014;45;09:30;17:00;Landelijk missionair festival;Joseph haydnlaan
2014;zaterdag;08-11-2014;45;11:00;17:00;Braderie Plantage;Plantage
2014;zaterdag;08-11-2014;45;17:00;19:30;Sint maarten parade;Domplein
2014;zondag;09-11-2014;45;11:00;;Lintloop Max;t Lint
2014;zondag;09/11/2014;45;13:00;18:00;Sint maartenmarkt;Stadhuisbrug
2014;dinsdag;11/11/2014;46;19:00;;St Maarten- Lampionnenoptocht;Herderplein
2014;dinsdag;11/11/2014;46;18:30;;lampionnenoptocht tuindorp;Wilem de Zwijgerplantsoen
2014;zaterdag;15/11/2014;46;;;Sinterklaasactiviteiten Vleuterweide;WKC Vleuterweide
2014;zaterdag;15/11/2014;46;;;Parapluvergunning Smartlappen korenmiddag;Hoog Catharijne
2014;zondag;16-11-2014;46;12:00;16:00;Intocht Sinterklaas Centrum;Domplein
2014;zondag;16-11-2014;46;12:00;16:00;Intocht Sinterklaas Centrum;Korte Minrebroederstraat
2014;zondag;16-11-2014;46;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd
2014;zondag;16-11-2014;46;11:00;16:00;springkussen VVD tijdens intocht sinterklaas;Neude
2014;maandag;10-12-2014 t/m 13-12-2014;46;07:00;22:00;Filmopnamen de Ontsnapping;Stobberakplantsoen
2014;vrijdag;21-11-2014 t/m 28-11-2014;47;17:00;22:00;China Light Festival;Botanische tuinen
2014;zaterdag;22/11/2014;47;;;Sinterklaasactiviteiten Vleuterweide;WKC Vleuterweide
2014;zaterdag;22/11/2014;47;11:00;20:00;Le mini who;Neude
2014;zaterdag;22/11/2014;47;13:30;16:15;Sinterklaasintocht Oog in Al;Kanaalweg
2014;zaterdag;22/11/2014;47;09:30;12:30;Intocht sinterklaas LR;Akkrumerraklaan en route
2014;zaterdag;22/11/2014;47;14:00;17:00;Intocht Sinterklaas Hoograven;Oranjebrug
2014;zaterdag;22/11/2014;47;09:00;12:00;Intocht sint Zuilen;Burgemeester Norbruislaan
2014;zaterdag;22/11/2014;47;11:30;12:30;Intocht Sinterklaas Vleuten;Schoolstraat 
2014;zaterdag;22/11/2014;47;08:30;13:30;Intocht Sinterklaas De Meern;Zandweg
2014;;23-11-2014 t/m 20-12-2014;47;;;Objectvergunning huiselijk geweld;Stadhuisbrug
2014;vrijdag;21-12-2014 t/m 29-12-2014;47;10:00;;Wannaplay schommel;Neude
2014;zaterdag;22/12/2014;47;13:00;16:00;Sinterklaasintocht Tuindorp;Prof reinwardtlaan
2014;donderdag;20-11-2014;47;;;Platen en CD Beurs;Vredenburg
