"";"location_adress";"year";"day";"date_from_to";"weeknr";"time_from";"time_to";"event_naam";"location";"openbareruimtenaam";"rdx";"rdy";"lon.x";"lat.x";"nday";"location_ch";"lon.y";"lat.y"
"108";"amsterdamsestraatweg,utrecht";2016;"donderdag";"05/05/2016";"18";"11:00";"18:00";"Braderie Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"donderdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"109";"amsterdamsestraatweg,utrecht";2012;"maandag";"09-01-2012 t/m 16-01-2012";"2";"";"";"Objectvergunning Culturele zondag nieuwjaarsduik";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"maandag";"Amsterdamsestraatweg";5,0825395;52,1107885
"110";"amsterdamsestraatweg,utrecht";2011;"woensdag";"21-12-2011";"51";"12:00";"14:00";"Kerst Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"woensdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"111";"amsterdamsestraatweg,utrecht";2016;"donderdag";"12-06-2016 t/m 23-06-2016";"";"?";"";"Filmopnamen Hoe het zou kunnen zijn";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"donderdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"112";"amsterdamsestraatweg,utrecht";2016;"zaterdag";"26/11/2016";"47";"02:13";"16:00";"Sinterklaas bezoekt Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"113";"amsterdamsestraatweg,utrecht";2015;"zaterdag";"19/12/2015";"51";"12:00";"17:00";"Kerst Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"114";"amsterdamsestraatweg,utrecht";2014;"zaterdag";"06/09/2014";"36";"11:00";"18:00";"Braderie adamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"115";"amsterdamsestraatweg,utrecht";2012;"donderdag";"";"19";"";"";"Objecten Festival aan de werf";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"donderdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"116";"amsterdamsestraatweg,utrecht";2011;"maandag";"03-10-2011 t/m 30-10-2011";"40";"";"";"Objectvergunning eastern neighbours filmfestival";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"maandag";"Amsterdamsestraatweg";5,0825395;52,1107885
"117";"amsterdamsestraatweg,utrecht";2015;"zaterdag";"28/11/2015";"48";"13:00";"17:00";"Sinterklaas Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"118";"amsterdamsestraatweg,utrecht";2013;"zaterdag";"30-11-2013";"48";"13:00";"17:00";"Bezoek sinterklaas adamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"119";"amsterdamsestraatweg,utrecht";2016;"donderdag";"07-07-2016";"27";"";"";"Filmopnamen Hoe het zou kunnen zijn";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"donderdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"120";"amsterdamsestraatweg,utrecht";2012;"zaterdag";"05/05/2012";"18";"09:00";"17:00";"Braderie Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"121";"amsterdamsestraatweg,utrecht";2011;"maandag";"05-12-2011 t/m 12-12-2011";"49";"";"";"Objectvergunning Culturele zondag";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"maandag";"Amsterdamsestraatweg";5,0825395;52,1107885
"122";"amsterdamsestraatweg,utrecht";2011;"zaterdag";"03-12-2011";"48";"11:00";"15:00";"Bezoek Sinterklaas a'damsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"123";"amsterdamsestraatweg,utrecht";2015;"zaterdag";"05/09/2015";"36";"11:00";"18:00";"Braderie Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"124";"amsterdamsestraatweg,utrecht";2016;"woensdag";"13-07-2016";"28";"";"";"Filmopnamen Hoe het zou kunnen zijn";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"woensdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"125";"amsterdamsestraatweg,utrecht";2014;"zaterdag";"29/11/2014";"48";"13:00";"17:00";"Sinterklaas straatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"126";"amsterdamsestraatweg,utrecht";2012;"zaterdag";"01-12-2012";"48";"13:00";"17:00";"Bezoek sinterklaas A'damsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"127";"amsterdamsestraatweg,utrecht";2013;"donderdag";"09-05-2013";"19";"9:00";"17:00";"Braderie Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"donderdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"128";"amsterdamsestraatweg,utrecht";2012;"zaterdag";"01/09/2012";"35";"09:00";"17:00";"Braderie Amsterdamsestraatweg";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"129";"amsterdamsestraatweg,utrecht";2014;"zaterdag";"21/06/2014";"25";"11:00";"15:00";"circe de la musique";"Amsterdamsestraatweg";"Amsterdamsestraatweg";134864;457433;5,093292;52,104773;"zaterdag";"Amsterdamsestraatweg";5,0825395;52,1107885
"130";"anna van burendreef,utrecht";2013;"zondag";"23-06-2013";"25";"17:00";"22:00";"Tafelbomen";"Anna van Burendreef";"Anna van Burendreef";137295;458425;5,128728;52,113768;"zondag";"Anna van Burendreef";5,1299264;52,1132027
"131";"annastraat,utrecht";2014;"zondag";"31/08/2014";"35";"13:00";"20:00";"Stadhuiskwartier Trunk Sale";"Annastraat";"Annastraat";136802;456023;5,121651;52,092161;"zondag";"Annastraat";5,1211462;52,0921687
"132";"anton geesinkstraat,utrecht";2015;"zaterdag";"14/11/2015";"46";"08:00";"18:00";"Filmopnamen Voetbalmeisjes";"Anton Geesinkstraat";"Anton Geesinkstraat";135730;457547;5,105933;52,105822;"zaterdag";"Anton Geesinkstraat";5,1063816;52,105849
"133";"antoniuskerk,utrecht";2013;"zaterdag";"22-06-2013 t/m 23-06-2013";"25";"12:00 12:00 ";"20:00 19:00";"Koffieritueel de spelende mens";"Antoniuskerk ";"";NA;NA;NA;NA;"zaterdag";"Antoniuskerk ";5,0966217;52,0906924
"134";"apollodreef,utrecht";2013;"zondag";"23-06-2013";"25";"17:00";"22:00";"Tafelbomen";"Apollodreef";"Apollodreef";137417;458642;5,130498;52,115726;"zondag";"Apollodreef";5,1313908;52,1157843
"135";"archimedeslaan,utrecht";2015;"zaterdag";"13/06/2015";"24";"10:00";"16:00";"Dag van de Bouw Archimedeslaan";"Archimedeslaan";"Archimedeslaan";139032;456114;5,15419;52,093053;"zaterdag";"Archimedeslaan";5,1533598;52,0912445
"136";"archimedeslaan,utrecht";2016;"donderdag";"02/06/2016";"22";"17:00";"22:00";"Personeelsfeest a.s.r.";"Archimedeslaan";"Archimedeslaan";139032;456114;5,15419;52,093053;"donderdag";"Archimedeslaan";5,1533598;52,0912445
"137";"arkpark,utrecht";2012;"zondag";"03/06/2012";"22";"13:00";"16:00";"Dag van het Park Arkpark";"Arkpark";"";NA;NA;NA;NA;"zondag";"Arkpark";NA;NA
"138";"asch van wijckplein,utrecht";2014;"vrijdag";"25-04-2014 t/m 26-04-2014";"17";"18:00                     11:00";"01:00                          18:00 ";"Evenementenplein WWG";"Asch van Wijckplein";"";NA;NA;NA;NA;"vrijdag";"Asch van Wijckplein";5,1178147;52,0962066
"139";"asch van wijckplein,utrecht";2015;"zondag";"26-04-2015 t/m 27-04-2015";"17";"18:00";"01:00";"Koningsdag WWG";"Asch van Wijckplein";"";NA;NA;NA;NA;"zondag";"Asch van Wijckplein";5,1178147;52,0962066
"140";"asch van wijckskade (parkeerterrein) hoek begijnekade,utrecht";2011;"vrijdag";"29-04-2011 t/m 30-04-2011";"17";"18:00 12:00";"01:00 18:00";"Koninginnedag Asch van Wijckskade hoek begijnekade";"Asch van Wijckskade (parkeerterrein) hoek Begijnekade";"";NA;NA;NA;NA;"vrijdag";"Asch van Wijckskade (parkeerterrein) hoek Begijnekade";NA;NA
"141";"asch van wijckskade,utrecht";2013;"maandag";"29-04-2013 t/m 30-04-2013";"18";"18:00      11:00 ";"01:00     18:00";"Evenementenplein Asch van Wijcksplein WWG";"Asch van Wijckskade";"";NA;NA;NA;NA;"maandag";"Asch van Wijckskade";5,1199271;52,0961242
"142";"asch van wijckskade,utrecht";2013;"maandag";"29-04-2013 t/m 30-04-2013";"18";"18:00      11:00 ";"01:00     18:00";"Evenementenplein Begijneplein";"Asch van Wijckskade";"";NA;NA;NA;NA;"maandag";"Asch van Wijckskade";5,1199271;52,0961242
"143";"asch van wijcksstraat,utrecht";2012;"zondag";"29-04-2012 t/m 30-04-2012";"17";"18:00 11:00";"01:00 18:00";"Koninginnedag WWG";"Asch van Wijcksstraat";"";NA;NA;NA;NA;"zondag";"Asch van Wijcksstraat";5,1178147;52,0962066
"144";"asch van wijcksstraat,utrecht";2011;"vrijdag";"29-04-2011 t/m 30-04-2011";"17";"18:00 12:00";"1:00 18:00";"Koninginnedag WWG";"Asch van Wijcksstraat ";"";NA;NA;NA;NA;"vrijdag";"Asch van Wijcksstraat ";5,1178147;52,0962066
"145";"atalantahof,utrecht";2013;"vrijdag";"26-04-2013";"17";"18:30";"23:30";"LAFF de buurten van Utrecht";"Atalantahof";"Atalantahof";131782;455653;5,048438;52,088648;"vrijdag";"Atalantahof";5,049314;52,0885582
"146";"atlantahof,utrecht";2012;"vrijdag";"07/04/2012";"14";"19:30";"23:30";"LAFF de buurten van utrecht";"Atlantahof";"";NA;NA;NA;NA;"vrijdag";"Atlantahof";5,049314;52,0885582
"147";"atletiekbaan maarschalkerweerd,utrecht";2014;"dinsdag";"15-04-2014";"16";"19:00";"20:30";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"148";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"18/01/2015";"3";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"149";"atletiekbaan maarschalkerweerd,utrecht";2016;"dinsdag";"19/04/2016";"16";"19:30";"21:30";"Zomeravondcup 2016";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"150";"atletiekbaan maarschalkerweerd,utrecht";2013;"zondag";"17-11-2013";"46";"11:00";"13:30";"Hellas7loop";"Atletiekbaan maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan maarschalkerweerd";5,152482;52,0768226
"151";"atletiekbaan maarschalkerweerd,utrecht";2013;"zondag";"13-10-2013";"41";"11:00";"13:30";"Hellas7loop";"Atletiekbaan maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan maarschalkerweerd";5,152482;52,0768226
"152";"atletiekbaan maarschalkerweerd,utrecht";2013;"zondag";"15-09-2013";"37";"11:00";"13:30";"Hellas7loop";"Atletiekbaan maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan maarschalkerweerd";5,152482;52,0768226
"153";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"11-10-2015";"41";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"154";"atletiekbaan maarschalkerweerd,utrecht";2015;"dinsdag";"14/04/2015";"16";"19:30";"20:30";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"155";"atletiekbaan maarschalkerweerd,utrecht";2016;"zondag";"17/01/2016";"2";"";"";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"156";"atletiekbaan maarschalkerweerd,utrecht";2013;"dinsdag";"16-04-2013";"16";"19:00";"20:00";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"157";"atletiekbaan maarschalkerweerd,utrecht";2016;"zondag";"21-02-2016";"7";"";"";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"158";"atletiekbaan maarschalkerweerd,utrecht";2014;"dinsdag";"06-05-2014";"19";"19:00";"20:30";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"159";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"20/09/2015";"38";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"160";"atletiekbaan maarschalkerweerd,utrecht";2013;"dinsdag";"07-05-2013";"19";"19:00";"20:00";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"161";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"15/03/2015";"11";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"162";"atletiekbaan maarschalkerweerd,utrecht";2013;"zondag";"14-07-2013 t/m 19-07-2013";"28/29";"9:30";"19:30";"EYOF ((European Youth Olympic Festival)";"Atletiekbaan maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan maarschalkerweerd";5,152482;52,0768226
"163";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"15/11/2015";"46";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"164";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"21/09/2014";"38";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"165";"atletiekbaan maarschalkerweerd,utrecht";2015;"zondag";"15-02-2015";"7";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"166";"atletiekbaan maarschalkerweerd,utrecht";2016;"zondag";"17-04-2016";"16";"";"";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"167";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"16-03-2014";"11";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"168";"atletiekbaan maarschalkerweerd,utrecht";2012;"dinsdag";"17/04/2012";"16";"19:00";"20:30";"Zomeravondcup Hellas Atletiek";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"169";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"12/10/2014";"41";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"170";"atletiekbaan maarschalkerweerd,utrecht";2015;"zaterdag";"24/10/2015";"43";"12:00";"17:00";"Pheidippidesloop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zaterdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"171";"atletiekbaan maarschalkerweerd,utrecht";2012;"dinsdag";"08/05/2012";"19";"19:00";"20:30";"Zomeravondcup Hellas Atletiek";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"172";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"16-02-2014";"7";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"173";"atletiekbaan maarschalkerweerd,utrecht";2016;"dinsdag";"10/05/2016";"19";"19:30";"21:30";"Zomeravondcup 2016";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"174";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"16-11-2014";"46";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"175";"atletiekbaan maarschalkerweerd,utrecht";2015;"dinsdag";"28/04/2015";"18";"19:30";"20:30";"Zomeravondcup";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"176";"atletiekbaan maarschalkerweerd,utrecht";2014;"zondag";"19-01-2014";"3";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"177";"atletiekbaan maarschalkerweerd,utrecht";2016;"zondag";"20/11/2016";"46";"20:11";"13:30";"Hellas-7-Loop";"Atletiekbaan Maarschalkerweerd";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Maarschalkerweerd";5,152482;52,0768226
"178";"atletiekbaan maarschalkerweerd,utrecht";2013;"zaterdag";"26-10-2013";"43";"12:00";"16:00";"Pheidipiddesloop";"Atletiekbaan maarschalkerweerd";"";NA;NA;NA;NA;"zaterdag";"Atletiekbaan maarschalkerweerd";5,152482;52,0768226
"179";"atletiekbaan overvecht,utrecht";2015;"zondag";"20/12/2015";"51";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Overvecht";5,085758;52,1235756
"180";"atletiekbaan overvecht,utrecht";2013;"dinsdag";"22-05-2013";"21";"19:00";"20:00";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"181";"atletiekbaan overvecht,utrecht";2011;"maandag";"22-08-2011 t/m 26-08-2011";"34";"18:00 08:00 08:00";"01:00 04:00 10:00";"Hogeschool Utrecht Introductie";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"maandag";"Atletiekbaan Overvecht";5,085758;52,1235756
"182";"atletiekbaan overvecht,utrecht";2012;"woensdag";" 6-06-2012";"23";"19:00";"20:30";"Zomeravondcup Hellas Atletiek";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"183";"atletiekbaan overvecht,utrecht";2013;"zondag";"15-12-2013";"50";"12:00";"14:30";"Hellas7loop";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Overvecht";5,085758;52,1235756
"184";"atletiekbaan overvecht,utrecht";2016;"woensdag";"08/06/2016";"23";"19:30";"21:30";"Zomeravondcup 2016";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"185";"atletiekbaan overvecht,utrecht";2012;"woensdag";"23/05/2012";"21";"19:00";"20:30";"Zomeravondcup Hellas Atletiek";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"186";"atletiekbaan overvecht,utrecht";2015;"woensdag";"20/05/2015";"21";"19:30";"20:30";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"187";"atletiekbaan overvecht,utrecht";2014;"zondag";"21/12/2014";"51";"11:00";"13:30";"Hellas7loop";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Overvecht";5,085758;52,1235756
"188";"atletiekbaan overvecht,utrecht";2016;"woensdag";"25-05-2016";"21";"19:30";"21:30";"Zomeravondcup 2016";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"189";"atletiekbaan overvecht,utrecht";2014;"woensdag";"21-05-2014";"21";"19:00";"20:30";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"190";"atletiekbaan overvecht,utrecht";2014;"woensdag";"11-06-2014";"24";"19:00";"20:30";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"191";"atletiekbaan overvecht,utrecht";2016;"zondag";"18/12/2016";"50";"18:11";"13:30";"Hellas-7-Loop";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"zondag";"Atletiekbaan Overvecht";5,085758;52,1235756
"192";"atletiekbaan overvecht,utrecht";2013;"dinsdag";"06-06-2013";"23";"19:00";"20:00";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"dinsdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"193";"atletiekbaan overvecht,utrecht";2015;"woensdag";"03-06--2016";"23";"19:30";"20:30";"Zomeravondcup";"Atletiekbaan Overvecht";"";NA;NA;NA;NA;"woensdag";"Atletiekbaan Overvecht";5,085758;52,1235756
"194";"atoomweg,utrecht";2014;"zaterdag";"25-01-2014";"4";"13:00";"17:00";"opendag Kuehne en nagel";"Atoomweg";"Atoomweg";133260;456856;5,069913;52,099526;"zaterdag";"Atoomweg";5,0625136;52,1104112
"195";"augustusweg,utrecht";2015;"donderdag";"16-07-2015";"29";"12:30";"16:00";"Koko Kinderopvang";"Augustusweg";"Augustusweg";130096;454794;5,023894;52,080857;"donderdag";"Augustusweg";5,0229902;52,0808542
"196";"augustusweg,utrecht";2014;"woensdag";"27/08/2014";"35";"10:00";"23:00";"KV3D-kindervakantie 3 daagse";"Augustusweg";"Augustusweg";130096;454794;5,023894;52,080857;"woensdag";"Augustusweg";5,0229902;52,0808542
"197";"augustusweg,utrecht";2013;"maandag";"08-07-2013";"28";"12:30";"17:00";"Sportdag BSO koko Kinderopvang";"Augustusweg";"Augustusweg";130096;454794;5,023894;52,080857;"maandag";"Augustusweg";5,0229902;52,0808542
"198";"augustusweg,utrecht";2015;"woensdag";"19-8-2015 t/m 21-08-2015";"34";"09:00";"17:00";"Kindervakantie3daagse";"Augustusweg";"Augustusweg";130096;454794;5,023894;52,080857;"woensdag";"Augustusweg";5,0229902;52,0808542
"199";"azotod,utrecht";2011;"woensdag";"15-06-2011 t/m 19-06-2011";"24";"14:00";"00:00";"Kermis De Meern";"Azotod";"";NA;NA;NA;NA;"woensdag";"Azotod";5,032684;52,074538
"200";"azotod,utrecht";2013;"maandag";"24-06-2013 t/m 25-06-2013";"26";"9:00";"15:00";"Shell/VVN Verkeerspleinen";"Azotod";"";NA;NA;NA;NA;"maandag";"Azotod";5,032684;52,074538
"201";"bakkerstraat,utrecht";2012;"zondag";"25/03/2012";"12";"12:00";"16:00";"Culturele Zondag Kijken,Kijken,Kopen";"Bakkerstraat";"Bakkerstraat";136467;455933;5,116771;52,091346;"zondag";"Bakkerstraat";5,11683;52,0912778
"202";"bakkerstraat,utrecht";2015;"zondag";"08-03-2015";"10";"12:00";"20:00";"CZ Kijken kijken kopen";"Bakkerstraat";"Bakkerstraat";136467;455933;5,116771;52,091346;"zondag";"Bakkerstraat";5,11683;52,0912778
