year;day;date_from_to;weeknr;time_from;time_to;event_naam;location;openbareruimtenaam;rdx;rdy;lon;lat
2011;zaterdag;07-05-2011;18;09:00;13:00;kindervrijmarkt Hondsrug;Hondsrug;Hondsrug;137856;452928;5.137190;52.064376
2011;zondag;08-05-2011;18;08:00;19:00;Classico Giro Utrecht;Olympus ;;;;;
2011;zondag;08-05-2011;18;14:00;18:00;Wijnfeest Le Canard;Gansstraat;Gansstraat;137288;454535;5.128823;52.078802
2011;zondag;08-05-2011;18;15;23;Opening Strand Oog in Al;Strand Oog in Al;;;;;
2011;dinsdag;10-05-2011;19;19:00;20;ZomerAvond Cup;Sportpark Amelisweerd en route;;;;;
2011;dinsdag;10-05-2011;19;12:00;16:00;Europese dag van de beroerte;Neude;Neude;136588;456080;5.118539;52.092668
2011;zaterdag;14-05-2011;19;11:00;23:00;Symphonica Elektronica;Haarrijnse Plas;;;;;
2011;donderdag;12-05-2011;19;10:00;20:00;Platen en CD Beurs;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2011;donderdag;12-05-2011;19;17:00;23:30;ZesUursloop;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2011;donderdag;12-05-2011;19;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;vrijdag;13-05-2011;19;09:00;10:00;DomDomDom Rally;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;donderdag;19-05-2011 t/m 28-05-2011;19;11:00;23:00;Festival aan de Werf;Neude;Neude;136588;456080;5.118539;52.092668
2011;zaterdag;28-05-2011;21;10:00;17:00;Braderie Rijnlaan;Rijnlaan;Rijnlaan;136298;454192;5.114398;52.075688
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Biltstraat;Biltstraat;137838;456386;5.136752;52.095458
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Lange Viebrug;;;;;
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2011;vrijdag;13-05-2011 20-05-2011;19;;;Objectvergunning evenementenstad;Jaarbeurs;;;;;
2011;zaterdag;14-05-2011;19;10:00;17:00;Parapluvergunning Molenerf de ster-nationale molenerf;Molenerf de Ster;;;;;
2011;zaterdag;14-05-2011;19;08:00;18:00;Rommelmarkt Ondiep;Amandelstraat;Amandelstraat;135309;457380;5.099792;52.104309
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Boerhaavelaan;Boerhaavelaan;135518;457392;5.102845;52.104426
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Vijgeboomstraat;Vijgeboomstraat;135694;457446;5.105414;52.104917
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Sparstraat;Sparstraat;135464;457499;5.102051;52.105382
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Vlierboomstraat;Vlierboomstraat;135399;457311;5.101105;52.103697
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Rietstraat;Rietstraat;135466;457326;5.102090;52.103826
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Larixstraat;Larixstraat;135485;457263;5.102370;52.103265
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Elsstraat;Elsstraat;135635;457386;5.104550;52.104376
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Boerhaaveplein;Boerhaaveplein;135651;457326;5.104787;52.103838
2011;zaterdag;14-05-2011;19;08:00;16:00;Rommelmarkt Ondiep;Ondiep;Ondiep;135290;457330;5.099519;52.103857
2011;zaterdag;14-05-2011;19;10:00;17:00;Rommelmarkt Wolgadreef;Wolgadreef;Wolgadreef;137672;458578;5.134225;52.115157
2011;zaterdag;14-05-2011;19;13:00;16:00;Opening Binnentuin;Scharlakendreef;Scharlakendreef;136469;459081;5.116635;52.119640
2011;donderdag;19-05-2011 t/m 28-05-2011;20;11:00;23:00;Festival aan de Werf;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2011;zaterdag;14-05-2011;19;13:00;16:00;Opening Binnentuin;Stroyenborchdreef;Stroyenborchdreef;136391;459124;5.115487;52.120024
2011;zaterdag;14-05-2011;19;13:00;16:00;Opening Binnentuin;Schooneggendreef;Schooneggendreef;136546;459154;5.117753;52.120302
2011;zondag;15-05-2011;19;13:00;21:00;Benefietconcert Veritas;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2011;maandag;16-05-2011 t/m 19-05-2011;20;17:00;21:00;56e Avondvierdaagse Noordwest;Kloosterlaan (Klokkenveld) en route;;;;;
2011;woensdag;18-05-2011;20;15:00;19:00;Feestelijke opening vechtzoom en gagel;Victoria Regiadreef;Victoria Regiadreef;135223;459065;5.098440;52.119450
2011;donderdag;19-05-2011;20;16:00;22:00;Dies Veritas BBQ;Hieronymusplantsoen;Hieronymusplantsoen;137141;455864;5.126617;52.090745
2011;donderdag;19-05-2011;20;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;zaterdag;21-05-2011;20;09:00;17:00;Braderie de Klop;WKC De Klop;;;;;
2011;vrijdag;20-05-2011;20;08:00;20:00;We beat the mountain day;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;;20-05-2011 t/m 18-06-2011;20;;;Objectvergunning Dutch Doc Photo;Lange Nieuwstraat t.h.v. Catharijne Convent;;;;;
2011;;20-05-2011 t/m 18-06-2011;20;;;Objectvergunning Dutch Doc Photo;Universiteitsmuseum;;;;;
2011;;20-05-2011 t/m 18-06-2011;20;;;Objectvergunning Dutch Doc Photo;Agnietenstraat t.o. Centraal Museum;;;;;
2011;;20-05-2011 t/m 18-06-2011;20;;;Objectvergunning Dutch Doc Photo;Nicolaaskerkhof ;;;;;
2011;;20-05-2011 t/m 18-06-2011;20;;;Objectvergunning Dutch Doc Photo;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;;20-05-2011 t/m  20-06-2011;20;;;Objectvergunning Fotodok;Lange Nieuwstraat t.h.v. Catharijne Convent;;;;;
2011;zaterdag;21-05-2011;20;10:00;17:00;Braderie Veldhuizen;Molenpolder;Molenpolder;129287;455373;5.012056;52.086024
2011;zondag;22-05-2011;20;11:00;18:00;Hoogtijdagen;Castellum Hoge Woerd ;;;;;
2011;zaterdag;28-05-2011;21;08:00;17:00;Dag van het aangespannen paard;Yalelaan;Yalelaan;140921;454928;5.181808;52.082441
2011;zaterdag;21-05-2011 t/m 22-05-2011;20;09:00;23/00;Beeldende Kunst;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2011;zaterdag;21-05-2011 t/m 22-05-2011;20;09:00;23/00;Beeldende Kunst;Zocherplantsoen;;;;;
2011;zaterdag;21-05-2011 t/m 22-05-2011;20;09:00;23/00;Beeldende Kunst;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2011;zaterdag;28-05-2011;21;08:00;17:00;Dag van het aangespannen paard;Marburglaan;;;;;
2011;zaterdag;28-05-2011;21;08:00;17:00;Dag van het aangespannen paard;Munsterlaan;;;;;
2011;zondag;22-05-2011;20;13:00;18:00;Chinees Cultuurplein;Ab Harrewijnstraat;Ab Harrewijnstraat;132400;455531;5.057464;52.087577
2011;zaterdag;28-05-2011;21;12:00;23:00;Soenda Festival;Ruijgenhoekse Polder;;;;;
2011;maandag;23-05-2011 t/m 28-05-2011;21;12:00;20:00;Lustrumviering UU Reuzenrad;Uithof;;;;;
2011;maandag;23-05-2011 t/m 26-05-2011;21;18:00;20:30;NWB Avondvierdaagse;Koningsweg ;;;;;
2011;maandag;23-05-2011 t/m 26-05-2011;21;18:00;20:30;NWB Avondvierdaagse;Sportpark Vechtzoom;;;;;
2011;maandag;23-05-2011;21;16:00;19:00;Opening Lustrumweek UU en hier;Heidelberglaan;Heidelberglaan;140410;455234;5.174346;52.085184
2011;;23-05-2011 t/m 14-07-2011;21;;;Objectvergunning Kaap;Koningin Wilhelminalaan;Koningin Wilhelminalaan;135266;454166;5.099347;52.075420
2011;;23-05-2011 t/m 14-07-2011;21;;;Objectvergunning Kaap;Albert Schweitzerdreef;Albert Schweitzerdreef;136800;459206;5.121457;52.120777
2011;;23-05-2011 t/m 14-07-2011;21;;;Objectvergunning Kaap;Darwindreef;;;;;
2011;;23-05-2011 t/m 14-07-2011;21;;;Objectvergunning Kaap;Ruijgenhoeksedijk;;;;;
2011;;23-05-2011 t/m 25-05-2011;21;;;Objectvergunning lustrum Universiteit;Neude;Neude;136588;456080;5.118539;52.092668
2011;;23-05-2011 t/m 25-05-2011;21;;;Objectvergunning lustrum Universiteit;Tolsteegbarriere;;;;;
2011;;23-05-2011 t/m 25-05-2011;21;;;Objectvergunning lustrum Universiteit;Kardinaal de Jongweg;;;;;
2011;dinsdag;24-05-2011 t/m 27-05-2011;21;18:30;22:00;Avondvierdaagse de Meern;Sportpark de Meern en route;;;;;
2011;woensdag;25-05-2011 t/m 29-05-2011;21;13:00;23:00;Kermis Vleuten;Dorpsplein ;;;;;
2011;woensdag;25-05-2011;21;19:00;20;ZomerAvond Cup;Sportpark Amelisweerd en route;;;;;
2011;donderdag;26-05-2011;21;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;vrijdag;27-05-2011 t/m 29-05-2011;21;09:00;00:00;Groot Nederlands Studenten Kampioenschap;Uppsalalaan;Uppsalalaan;140619;455754;5.177361;52.089860
2011;zondag;29-05-2011;21;12:00;23:00;Culturele zondag Dansend utrecht;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2011;zondag;29-05-2011;21;12:00;23:00;Culturele zondag Dansend utrecht;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;zondag;29-05-2011;21;12:00;23:00;Culturele zondag Dansend utrecht;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2011;zondag;29-05-2011;21;12:00;23:00;Culturele zondag Dansend utrecht;Steenweg ;;;;;
2011;zondag;29-05-2011;21;12:00;23:00;Culturele zondag Dansend utrecht;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;vrijdag;27-05-2011 t/m 28-05-2011;21;;;locatietheatervoorstelling;Voorveldsepolder ;;;;;
2011;vrijdag;27-05-2011 t/m 29-05-2011;21;10:00 10:00;19:00 18:00;De Smaak van Italië ;Kasteel de Haar;;;;;
2011;vrijdag;27-05-2011;21;16:00;20:00;Feestelijke afsluiting fase 1;Okapidreef;;;;;
2011;zaterdag;28-05-2011;21;14:00;23:00;Nacht van de Fooi;Vismarkt;Vismarkt;136697;455939;5.120133;52.091407
2011;zaterdag;28-05-2011;21;14:00;23:00;Nacht van de Fooi;Tolsteegbarriere;;;;;
2011;zaterdag;28-05-2011;21;12:00;17:00;Mercedes Benz 125 jaar;van Deventerlaan/Ptolemaeuslaan;;;;;
2011;zaterdag;28-05-2011;21;09:30;16:00;Grasvolleybaltoernooi Limes;Maximapark;;;;;
2011;zaterdag;28-05-2011;21;08:00;18:00;Rommelmarkt Ons Zuilen;Minister de Visserstraat en omliggende straten;;;;;
2011;zaterdag;28-05-2011;21;11:00;17:00;Zelfgemaakte Markt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2011;zaterdag;28-05-2011;21;09:30;18:00;Sportdag Vitens;Maximapark;;;;;
2011;zaterdag;28-05-2011;21;11:00;17:00;Maskerade optocht;Prins Hendriklaan ;;;;;
2011;zaterdag;28-05-2011 t/m 29-05-2011;21;10:00;17:00;Voorjaarsmarkt WKC Overvecht;WKC Overvecht;;;;;
2011;zaterdag;28-05-2011;21;12:00;20:00;Rommelmarkt schoolplein eben haezerschool;Victor Hugoplantsoen en route;;;;;
2011;zondag;29-05-2011;21;10:00;16:00;Sponsorloop Johan Cruiff Foundation;Maximapark;;;;;
2011;zondag;29-05-2011;21;10:30;12:30;7e Lintloop;Maximapark;;;;;
2011;zondag;29-05-2011;21;13:00;19:00;Dag van het Wilhelminapark;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Park Bloeyendaal;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Park de Gagel;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Griftpark;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Julianapark;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Park de Koppel;Park de Koppel;138287;452633;5.143497;52.061745
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Maximapark;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Noordse Park;;;;;
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Park Oog in Al;Park Oog in Al;134800;455438;5.092475;52.086833
2011;zondag;29-05-2011;21;13:00;17:00;Dag van het Park;Voorveldse Polder;;;;;
2011;zondag;29-05-2011;21;13:00;19:00;Activiteitendag Griftpark;Griftpark;;;;;
2011;maandag;30-05-2011;22;19:00;22:30;Groen Links in de wijk Sterrenwijk;Keerkringplein;Keerkringplein;137191;454782;5.127397;52.081023
2011;maandag;1/31;22;09:00;00:00;Dropstuff;Nicolaaskerkhof ;;;;;
2011;woensdag;01-06-2011 t/m 05-06-2011;22;20:00 10:00;1:00 18:00;Toneeluitvoering Draad in het donker;Fort aan de Klop;;;;;
2011;;01-06-2011 t/m 18-06-2011;22;;;Objectvergunning lustrum Universiteit;Neude;Neude;136588;456080;5.118539;52.092668
2011;woensdag;01-06-2011;22;13:00;17:00;Buitenspeeldag oorsprongpark;Oorsprongpark;Oorsprongpark;137862;456364;5.137110;52.095259
2011;woensdag;01-06-2011;22;20:00;22:00;Sloopevent Maria van Hongarijedreef;Maria van hongarijedreef;;;;;
2011;woensdag;01-06-2011;22;09:00;18:00;straatspeeldag mariendaalstraat;Mariendaalstraat;;;;;
2011;woensdag;01-06-2011 t/m 03-06-2011;22;;;Objectvergunning utrechts kwartier;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;woensdag;01-06-2011 t/m 03-06-2011;22;;;Objectvergunning utrechts kwartier;Hamburgerstraat;Hamburgerstraat;136822;455619;5.121977;52.088530
2011;woensdag;01-06-2011 t/m 03-06-2011;22;;;Objectvergunning utrechts kwartier;Lange Nieuwstraat t.h.v. Catharijne Convent;;;;;
2011;woensdag;01-06-2011 t/m 03-06-2011;22;;;Objectvergunning utrechts kwartier;Agnietenstraat;Agnietenstraat;137093;455092;5.125957;52.083810
2011;woensdag;01-06-2011 t/m 01-07-2011;22;;;Objectvergunning utrechtse spelen;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2011;woensdag;01-06-2011 t/m 01-07-2011;22;;;Objectvergunning utrechtse spelen;Wittevrouwensingel;Wittevrouwensingel;137226;456242;5.127832;52.094147
2011;woensdag;01-06-2011 t/m 01-07-2011;22;;;Objectvergunning utrechtse spelen;Wittevrouwenbrug;;;;;
2011;woensdag;01-06-2011 t/m 01-07-2011;22;;;Objectvergunning utrechtse spelen;Lange Viebrug;;;;;
2011;woensdag;01-06-2011 t/m 01-07-2011;22;;;Objectvergunning utrechtse spelen;Biltstraat;Biltstraat;137838;456386;5.136752;52.095458
2011;woensdag;01-06-2011 t/m 18-06-2011;22;;;Objectvergunning lustrum Universiteit;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;woensdag;01-06-2011 t/m 18-06-2011;22;;;Objectvergunning lustrum Universiteit;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2011;woensdag;01-06-2011 t/m 18-06-2011;22;;;Objectvergunning lustrum Universiteit;Tolsteegbarriere;;;;;
2011;donderdag;02-06-2011 t/m 04-06-2011;22;10:00 10:00;21:00 18:00;Humanity House on Tour;Neude;Neude;136588;456080;5.118539;52.092668
2011;donderdag;02-06-2011;22;20:30;23:00;Tangofestival Tango Touch;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;donderdag;02-06-2011;22;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;donderdag;02-06-2011;22;12:30;15:30;Opening festival kczb 125 jaar;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;vrijdag;03-06-2011;22;11:00;16:00;dag van de vermisten;Moreelsepark;Moreelsepark;136296;455579;5.114306;52.088158
2011;vrijdag;03-06-2011;22;16:00;20:00;Gagelpicknick;Park de Gagel;;;;;
2011;zaterdag;04-06-2011;22;06:00;23:00;Wijkfeest Wittevrouwen;Bollehofsestraat;;;;;
2011;zaterdag;04-06-2011;22;06:00;23:00;Wijkfeest Wittevrouwen;Bekkerstraat;Bekkerstraat;137471;456447;5.131401;52.095998
2011;zaterdag;04-06-2011;22;06:00;23:00;Wijkfeest Wittevrouwen;Klaverstraat;Klaverstraat;137451;456840;5.131085;52.099530
2011;zaterdag;04-06-2011;22;06:00;23:00;Wijkfeest Wittevrouwen;Roggestraat;Roggestraat;137737;456776;5.135258;52.098960
2011;zaterdag;04-06-2011;22;10:00;17:00;Braderie Wkc Parkwijk;WKC Parkwijk;;;;;
2011;zaterdag;04-06-2011;22;11:00;17:00;Jubileum Parkwijk;Plein WKC Parkwijk;;;;;
2011;zondag;05-06-2011;22;08:00;18:00;Brocante markt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2011;zondag;05-06-2011;22;;;Parapluvergunning Belangenvereniging Hoog Catharijne;Hoog Catharijne;;;;;
2011;zondag;05-06-2011;22;13:00;17:00;A lazy Sunday Afternoon;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2011;maandag;06-06-2011 t/m 27-06-2011;23;;;Objectvergunning Wereldfeest;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2011;maandag;06-06-2011 t/m 27-06-2011;23;;;Objectvergunning Wereldfeest;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2011;maandag;06-06-2011 t/m 27-06-2011;23;;;Objectvergunning Wereldfeest;Tolsteegbarriere;;;;;
2011;dinsdag;07-06-2011 t/m 10-06-2011;23;18:00;21:00;Avondvierdaagse Leidsche Rijn;Amaliapark en route;;;;;
2011;donderdag;09-06-2011 t/m 12-06-2011;23;17:00 15:00 15:00;23:00 00:00 23:00;Uitgekookt;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2011;woensdag;08-06-2011;23;19:00;20:00;ZomerAvond Cup;Sportpark Amelisweerd en route;;;;;
2011;donderdag;09-06-2011;23;12:00;15:00;Introductie electrische fiets;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;donderdag;09-06-2011;23;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;donderdag;09-06-2011;23;12:00;13:30;Projectweek CNV Doet mee in Overvecht;Station Overvecht;;;;;
2011;donderdag;09-06-2011;23;15:30;19:00;Slotborrel CNV;Tiberdreef;Tiberdreef;136985;458173;5.124218;52.111491
2011;vrijdag;12-06-2011;23;15:30;17:00;Nationaal Concert;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2011;vrijdag;10-06-2011;23;16:00;20:00;Gagelpicknick;Park de Gagel;;;;;
2011;vrijdag;10-06-2011 t/m 11-06-2011;23;19:00;01:00;Midzomergrachtfestival;Oudegracht;Oudegracht;136413;456451;5.115957;52.095996
2011;zaterdag;11-06-2011;23;15:30;17:00;Roze koek happen;Neude;Neude;136588;456080;5.118539;52.092668
2011;zaterdag;11-06-2011;23;11:00;17:00;Documentaire fotoboekenmarkt dutch doc boys;Agnietenstraat;Agnietenstraat;137093;455092;5.125957;52.083810
2011;zaterdag;11-06-2011;23;10:00;18:00;Mullticultureel buurtfeest Vechtzoom;Japuradreef;;;;;
2011;zondag;12-06-2011;23;21:00;01:00;Golden Tentfeest;Joostenlaan (particulier weiland);;;;;
2011;zondag;12-06-2011 t/m 13-06-2011;23;09:00;17:00;Hippe Buitenmarkt;Griftpark;;;;;
2011;zaterdag;11-06-2011;23;09:30;20:30;Fiduciadag;Sportvelden Oudenrijn te Vleuten;;;;;
2011;woensdag;15-06-2011 t/m 19-06-2011;24;14:00;00:00;Kermis De Meern;Azotod;;;;;
2011;zondag;12-06-2011;23;11:00;19:00;Roeiwedstrijden Cafe Weerdzicht;Weerdsluiskom;;;;;
2011;zondag;01-07-2011 t/m 30-07-2011;26;09:00;00:00;Dropstuff;Neude;Neude;136588;456080;5.118539;52.092668
2011;zaterdag;18-06-2011;24;12:00;23:00;De Beschaving;Budapestlaan (botanische tuin);;;;;
2011;di;14-06-2011 t/m 17-06-2011;24;17:30 17:30;20:30 21:00;Avondvierdaagse Oog in Al;Victor Hugoplantsoen en route;;;;;
2011;dinsdag;14-06-2011 t/m 20-06-2011;24;;;Objectvergunning De beschaving;Neude;Neude;136588;456080;5.118539;52.092668
2011;dinsdag;14-06-2011 t/m 20-06-2011;24;;;Objectvergunning De beschaving;Biltstraat;Biltstraat;137838;456386;5.136752;52.095458
2011;dinsdag;14-06-2011 t/m 20-06-2011;24;;;Objectvergunning De beschaving;Padualaan;Padualaan;140051;455260;5.169099;52.085403
2011;woensdag;15-06-2011;24;13:00;17:00;Kinderstraatfeest;Trumanlaan;Trumanlaan;134815;454028;5.092780;52.074169
2011;donderdag;16-06-2011;24;16:00;19:00;Zomerfeest Jenaplanschool;Teunisbloemlaan;Teunisbloemlaan;128767;456511;5.004380;52.096224
2011;vrijdag;17-06-2011;24;12:00;20:00;LUN Masters;Zevenblad;Zevenblad;129193;454640;5.010729;52.079435
2011;zaterdag;18-06-2011;24;13:00;23:00;030fest;Strand Oog in Al;;;;;
2011;zondag;19-06-2011;24;12:30;19:30;DML All star game Sportpark de Paperclip (reservering geen andere evenementen in LR park);Maximapark;;;;;
2011;donderdag;16-06-2011;24;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;donderdag;16-06-2011;24;19:30;21:30;Barbecue schoolplein vrije school;Hieronymusplantsoen;Hieronymusplantsoen;137141;455864;5.126617;52.090745
2011;zondag;19-06-2011;24;10:00;17:00;Zomerfestival kasteel de haar;Kasteel de haar;;;;;
2011;vrijdag;17-06-2011;24;11:00;15:30;Lustrumviering UU Mini Zonnebotenrace;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;vrijdag;17-06-2011 t/m 18-06-2011;24;08:00 09:00;23:00 17:00;Dag van de munt;Leidseweg;Leidseweg;135085;455545;5.096630;52.087809
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;21:00 09:00;00:00 20:00;Culturele Zondag Groen;Domplein;Domplein;136760;455888;5.121057;52.090953
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;21:00 09:00;00:00 20:00;Culturele Zondag Groen;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2011;vrijdag;17-06-2011;24;19:30;00:00;Haar-ing Party;De Brink, Haarzuilen;;;;;
2011;zaterdag;18-06-2011;24;14:00;17:00;Openluchtbijeenkomst leger des heils;Schooneggendreef;Schooneggendreef;136546;459154;5.117753;52.120302
2011;zaterdag;18-06-2011;24;09:00;17:00;Braderie Vasco da Gamalaan;Vasco da Gamalaan;Vasco da Gamalaan;135151;453154;5.097740;52.066323
2011;zaterdag;18-06-2011;24;12:00;16:00;Zomertuinmarkt;Vogelvlinderweg;Vogelvlinderweg;131726;456300;5.047576;52.094462
2011;zaterdag;18-06-2011;24;09:30;15:30;Open dag Instituto Cervantes;Domplein ;;;;;
2011;zaterdag;18-06-2011;24;10:00;01:00;Vollybaltoernooi Oog in Al;Händelstraat;Händelstraat;134309;455479;5.085317;52.087186
2011;zaterdag;18-06-2011;24;18:30;01:00;GigaPANN 2011;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2011;zaterdag;18-06-2011;24;10:00;13:00;Talentenmarkt;Majellapark;Majellapark;134689;456284;5.090816;52.094440
2011;zaterdag;18-06-2011;24;10:00;00:00;Volleybaltoernooi Bankaplein;Bankaplein;Bankaplein;134911;455780;5.094085;52.089912
2011;zaterdag;18-06-2011;24;15:00;21:30;Proef de wijk wittevrouwen;Veeartsenijpad;Veeartsenijpad;137881;456724;5.137371;52.098498
2011;zaterdag;18-06-2011;24;19:00;23:00;Midzomernachtfeest;Rotsoord;Rotsoord;136743;454023;5.120898;52.074183
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;20:00 13:00;01:00 18:00;Parapluvergunning Molenerf de Ster-Midzomerdansfeest en korenfestijn;Molenerf de Ster;;;;;
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Neckardreef;Neckardreef;136926;458607;5.123323;52.115393
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Park de Watertoren;;;;;
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Moezeldreef;Moezeldreef;136343;458738;5.114805;52.116553
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Samosdreef;;;;;
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Naxosdreef;Naxosdreef;136271;458629;5.113767;52.115566
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Theemsdreef;Theemsdreef;136548;459025;5.117790;52.119137
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Humberdreef;Humberdreef;136400;458874;5.115633;52.117776
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Ivoordreef;Ivoordreef;136124;459038;5.111602;52.119241
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Kasaidreef;Kasaidreef;135883;458877;5.108091;52.117781
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Kwangodreef;Kwangodreef;135838;459059;5.107426;52.119416
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Gambiadreef;Gambiadreef;135851;459208;5.107605;52.120756
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Marokkodreef;Marokkodreef;135791;459296;5.106723;52.121546
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Park de Gagel;;;;;
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Oranjerivierdreef;Oranjerivierdreef;136114;459107;5.111451;52.119863
2011;zaterdag;18-06-2011 t/m 19-06-2011;24;12:00 11:00;22:00 18:00;De Tocht;Zambesidreef;Zambesidreef;136072;459257;5.110824;52.121204
